Statistic: File created on: Mon Apr  4 16:34:03 2016

####DATA_SECTION####
####DATA_START####
10000412;0.000000;0.000000;#
15000599;1.000000;0.000000;#
18001238;2.000000;0.000000;#
19000446;3.000000;0.000000;#
18000098;4.000000;0.000000;#
14000844;5.000000;0.000000;#
10000969;6.000000;0.000000;#
15000288;7.000000;0.000000;#
18000621;8.000000;0.000000;#
19000109;9.000000;0.000000;#
8000412;0.000000;1.000000;#
13000574;1.000000;1.000000;#
16000280;2.000000;1.000000;#
17000423;3.000000;1.000000;#
16000447;4.000000;1.000000;#
8000338;6.000000;1.000000;#
12000132;5.000000;1.000000;#
13000364;7.000000;1.000000;#
16000618;8.000000;1.000000;#
4000215;0.000000;2.000000;#
17000285;9.000000;1.000000;#
9000044;1.000000;2.000000;#
12000166;2.000000;2.000000;#
13000120;3.000000;2.000000;#
8000527;5.000000;2.000000;#
12000225;4.000000;2.000000;#
4000109;6.000000;2.000000;#
9000884;7.000000;2.000000;#
12001251;8.000000;2.000000;#
386;0.000000;3.000000;#
5000273;1.000000;3.000000;#
13000275;9.000000;2.000000;#
8000752;2.000000;3.000000;#
9000207;3.000000;3.000000;#
4000203;5.000000;3.000000;#
8000449;4.000000;3.000000;#
19;6.000000;3.000000;#
5003818;7.000000;3.000000;#
8000580;8.000000;3.000000;#
5000914;0.000000;4.000000;#
9001038;9.000000;3.000000;#
10001054;1.000000;4.000000;#
13002630;2.000000;4.000000;#
14000840;3.000000;4.000000;#
13001607;4.000000;4.000000;#
5001968;6.000000;4.000000;#
9000749;5.000000;4.000000;#
10000848;7.000000;4.000000;#
13000815;8.000000;4.000000;#
8001138;0.000000;5.000000;#
14000323;9.000000;4.000000;#
13000349;1.000000;5.000000;#
16000065;2.000000;5.000000;#
17000596;3.000000;5.000000;#
16003114;4.000000;5.000000;#
12000898;5.000000;5.000000;#
8000514;6.000000;5.000000;#
13001680;7.000000;5.000000;#
16000516;8.000000;5.000000;#
9000381;0.000000;6.000000;#
17002592;9.000000;5.000000;#
14000627;1.000000;6.000000;#
17000401;2.000000;6.000000;#
18000618;3.000000;6.000000;#
17000292;4.000000;6.000000;#
13000486;5.000000;6.000000;#
9000761;6.000000;6.000000;#
14002171;7.000000;6.000000;#
17000890;8.000000;6.000000;#
8000536;0.000000;7.000000;#
18000224;9.000000;6.000000;#
13000212;1.000000;7.000000;#
16000606;2.000000;7.000000;#
17000393;3.000000;7.000000;#
16000563;4.000000;7.000000;#
12000776;5.000000;7.000000;#
8000118;6.000000;7.000000;#
13000320;7.000000;7.000000;#
16001144;8.000000;7.000000;#
4001064;0.000000;8.000000;#
17000378;9.000000;7.000000;#
9000462;1.000000;8.000000;#
12000200;2.000000;8.000000;#
13001452;3.000000;8.000000;#
8000413;5.000000;8.000000;#
12000749;4.000000;8.000000;#
4001678;6.000000;8.000000;#
9000561;7.000000;8.000000;#
12000139;8.000000;8.000000;#
16;0.000000;9.000000;#
5000622;1.000000;9.000000;#
13000768;9.000000;8.000000;#
8002775;2.000000;9.000000;#
9000637;3.000000;9.000000;#
4000788;5.000000;9.000000;#
8001002;4.000000;9.000000;#
57;6.000000;9.000000;#
5000161;7.000000;9.000000;#
8001936;8.000000;9.000000;#
9000382;9.000000;9.000000;#
9001696;11.000000;10.000000;#
13000821;10.000000;10.000000;#
10000122;1.000000;10.000000;#
5000923;0.000000;10.000000;#
14001763;11.000000;0.000000;#
5000268;12.000000;10.000000;#
18001049;10.000000;0.000000;#
13000948;2.000000;10.000000;#
10000922;12.000000;0.000000;#
10001423;13.000000;10.000000;#
14001169;3.000000;10.000000;#
15001031;13.000000;0.000000;#
14001583;14.000000;10.000000;#
13008344;4.000000;10.000000;#
19000827;14.000000;0.000000;#
14003030;15.000000;10.000000;#
9000954;5.000000;10.000000;#
13000174;16.000000;10.000000;#
19001271;15.000000;0.000000;#
5000638;6.000000;10.000000;#
8001126;17.000000;10.000000;#
18000282;16.000000;0.000000;#
10001239;7.000000;10.000000;#
6000335;18.000000;10.000000;#
13003605;17.000000;0.000000;#
13000134;8.000000;10.000000;#
11002311;18.000000;0.000000;#
11000141;19.000000;10.000000;#
14000682;9.000000;10.000000;#
16000280;19.000000;0.000000;#
17001030;10.000000;11.000000;#
9003098;0.000000;11.000000;#
16000098;10.000000;1.000000;#
13001925;11.000000;11.000000;#
12000624;11.000000;1.000000;#
14000166;1.000000;11.000000;#
9000864;12.000000;11.000000;#
8000396;12.000000;1.000000;#
17004539;2.000000;11.000000;#
14000352;13.000000;11.000000;#
18000817;3.000000;11.000000;#
13005101;13.000000;1.000000;#
18000195;14.000000;11.000000;#
17001133;4.000000;11.000000;#
17000158;14.000000;1.000000;#
18000290;15.000000;11.000000;#
13000750;5.000000;11.000000;#
17001169;15.000000;1.000000;#
17000732;16.000000;11.000000;#
9000752;6.000000;11.000000;#
12000823;17.000000;11.000000;#
16003916;16.000000;1.000000;#
11000977;17.000000;1.000000;#
14000233;7.000000;11.000000;#
10001549;18.000000;11.000000;#
9000364;18.000000;1.000000;#
17000920;8.000000;11.000000;#
15000600;19.000000;11.000000;#
18001971;9.000000;11.000000;#
14000497;19.000000;1.000000;#
17002920;10.000000;12.000000;#
9000686;0.000000;12.000000;#
12000421;10.000000;2.000000;#
13000746;11.000000;12.000000;#
8000152;11.000000;2.000000;#
14000387;1.000000;12.000000;#
9000898;12.000000;12.000000;#
4000192;12.000000;2.000000;#
17001439;2.000000;12.000000;#
14000796;13.000000;12.000000;#
9002236;13.000000;2.000000;#
18004340;3.000000;12.000000;#
18000766;14.000000;12.000000;#
17003242;4.000000;12.000000;#
13000956;14.000000;2.000000;#
18002720;15.000000;12.000000;#
13000246;5.000000;12.000000;#
13000232;15.000000;2.000000;#
9000229;6.000000;12.000000;#
17001322;16.000000;12.000000;#
